row_name,uniq_idx,uniq_idx_sum,entro,vec_sum,sim_sum,sim_min,sim_max,is_sampled,uniq_rank,id,lon,lat
TQ4587a,0.67049,33524.57097,10.50694,2.17251,16475.42903,0,0.99981,True,1095951,TQ4587a,545250,187250
TQ4587b,0.74752,37376.21154,10.50639,2.559,12623.78846,0,0.99999,True,757629.5,TQ4587b,545750,187250
TQ4587c,0.7885,39424.98394,10.50017,3.54918,10575.01606,0,0.91662,True,526014,TQ4587c,545750,187750
TQ4587d,0.74652,37325.80455,10.50914,2.56761,12674.19545,0,0.99996,True,763328.5,TQ4587d,545250,187750
TQ4588a,0.77134,38566.99987,10.48171,2.56124,11433.00013,0,1,True,622503.5,TQ4588a,545250,188250
TQ4588b,0.74906,37453.15087,10.47531,3.49025,12546.84913,0,0.99961,True,748632.5,TQ4588b,545750,188250
TQ4588c,0.70191,35095.56974,10.47633,1.5363,14904.43026,0,1,True,1013401,TQ4588c,545750,188750
TQ4588d,0.69949,34974.27966,10.4839,1.55714,15025.72034,0,1,True,1023030.5,TQ4588d,545250,188750
TQ4589a,0.6997,34984.83515,10.48324,1.55529,15015.16485,0,1,True,1022328,TQ4589a,545250,189250
TQ4589b,0.7022,35109.78592,10.47544,1.53392,14890.21408,0,1,True,1012070.5,TQ4589b,545750,189250
TQ4589c,0.77447,38723.31533,10.47722,2.53455,11276.68467,0,0.94115,True,605609,TQ4589c,545750,189750
TQ4589d,0.77903,38951.30172,10.50393,5.50439,11048.69828,0,0.8971,True,581283,TQ4589d,545250,189750
TQ4590a,0.76629,38314.58124,10.48235,2.5585,11685.41876,0,0.99999,True,650247,TQ4590a,545250,190250
TQ4590b,0.79413,39706.42169,10.58424,6.1731,10293.57831,0,0.75283,True,495710.5,TQ4590b,545750,190250
TQ4590c,0.74832,37416.0527,10.47464,3.49318,12583.9473,0,0.99904,True,752881.5,TQ4590c,545750,190750
TQ4590d,0.83968,41984.02533,10.49808,6.56359,8015.97467,0,0.72406,True,261027.5,TQ4590d,545250,190750
TQ4591a,0.74216,37107.79414,10.56133,4.43493,12892.20586,0,0.86168,True,788979,TQ4591a,545250,191250
TQ4591b,0.74372,37186.0708,10.56592,3.58465,12813.9292,0,0.99784,True,779609,TQ4591b,545750,191250
TQ4591c,0.75502,37751.09833,10.51142,4.55086,12248.90167,0,0.98991,True,714532.5,TQ4591c,545750,191750
TQ4591d,0.77008,38503.98184,10.54662,4.11336,11496.01816,0,0.95456,True,629492,TQ4591d,545250,191750
TQ4592a,0.71309,35654.63885,10.53148,3.36174,14345.36115,0,0.99994,True,959833,TQ4592a,545250,192250
TQ4592b,0.72649,36324.25646,10.50478,2.5295,13675.74354,0,0.99993,True,883365.5,TQ4592b,545750,192250
TQ4592d,0.74239,37119.41612,10.49224,3.54729,12880.58388,0,0.99988,True,787563.5,TQ4592d,545250,192750
TQ4660a,0.73308,36653.96702,10.26563,1.52778,13346.03298,0,1,True,844227.5,TQ4660a,546250,160250
TQ4660d,0.73196,36598.1398,10.27073,1.536,13401.8602,0,1,True,852210.5,TQ4660d,546250,160750
TQ4661a,0.73056,36527.76081,10.27712,1.54656,13472.23919,0,1,True,860124.5,TQ4661a,546250,161250
TQ4661b,0.73324,36661.82804,10.2649,1.52664,13338.17196,0,1,True,843213.5,TQ4661b,546750,161250
TQ4661c,0.7312,36560.12515,10.27419,1.54167,13439.87485,0,1,True,856486,TQ4661c,546750,161750
TQ4661d,0.72897,36448.64642,10.28425,1.5587,13551.35358,0,1,True,869176,TQ4661d,546250,161750
TQ4662a,0.7273,36365.13206,10.29172,1.57187,13634.86794,0,1,True,878778,TQ4662a,546250,162250
TQ4662b,0.72915,36457.41145,10.28347,1.55734,13542.58855,0,1,True,868139,TQ4662b,546750,162250
TQ4662c,0.72716,36357.95657,10.29236,1.57302,13642.04343,0,1,True,879505,TQ4662c,546750,162750
TQ4662d,0.72563,36281.2803,10.29916,1.58546,13718.7197,0,1,True,888312.5,TQ4662d,546250,162750
TQ4663a,0.724,36200.00974,10.30632,1.59902,13799.99026,0,1,True,897518.5,TQ4663a,546250,163250
TQ4663b,0.72526,36263.16693,10.30076,1.58845,13736.83307,0,1,True,890377.5,TQ4663b,546750,163250
TQ4663c,0.72349,36174.26847,10.30858,1.6034,13825.73153,0,1,True,900365.5,TQ4663c,546750,163750
TQ4663d,0.72243,36121.62095,10.31318,1.61249,13878.37905,0,1,True,906342.5,TQ4663d,546250,163750
TQ4664a,0.72094,36047.14934,10.31967,1.62566,13952.85066,0,1,True,914829,TQ4664a,546250,164250
TQ4664b,0.72182,36091.21249,10.31583,1.61782,13908.78751,0,1,True,909776,TQ4664b,546750,164250
TQ4664c,0.72033,36016.65016,10.32231,1.63116,13983.34984,0,1,True,921701,TQ4664c,546750,164750
TQ4664d,0.71958,35978.83091,10.32559,1.63808,14021.16909,0,1,True,925840,TQ4664d,546250,164750
TQ4665a,0.72006,36003.03424,10.32349,1.63364,13996.96576,0,1,True,923198.5,TQ4665a,546250,165250
TQ4665b,0.72078,36038.95057,10.32038,1.62713,13961.04943,0,1,True,915869,TQ4665b,546750,165250
TQ4665c,0.7224,36119.93365,10.31333,1.61278,13880.06635,0,1,True,906492,TQ4665c,546750,165750
TQ4665d,0.72155,36077.39087,10.31704,1.62026,13922.60913,0,1,True,911314.5,TQ4665d,546250,165750
TQ4666a,0.72313,36156.68027,10.31012,1.60642,13843.31973,0,1,True,902395.5,TQ4666a,546250,166250
TQ4666b,0.72416,36207.86428,10.30563,1.5977,13792.13572,0,1,True,896647.5,TQ4666b,546750,166250
TQ4666c,0.72607,36303.47602,10.2972,1.58183,13696.52398,0,1,True,885812,TQ4666c,546750,166750
TQ4666d,0.72482,36240.87985,10.30272,1.59216,13759.12015,0,1,True,892877,TQ4666d,546250,166750
TQ4667a,0.72658,36328.86532,10.29495,1.5777,13671.13468,0,1,True,882852.5,TQ4667a,546250,167250
TQ4667b,0.72812,36406.05065,10.28807,1.56537,13593.94935,0,1,True,873986,TQ4667b,546750,167250
TQ4667c,0.7303,36515.06793,10.27827,1.54849,13484.93207,0,1,True,861548.5,TQ4667c,546750,167750
TQ4667d,0.7284,36420.20328,10.2868,1.56315,13579.79672,0,1,True,872372.5,TQ4667d,546250,167750
TQ4668a,0.73026,36513.01813,10.27846,1.5488,13486.98187,0,1,True,861787,TQ4668a,546250,168250
TQ4668b,0.73258,36628.78033,10.26793,1.53147,13371.21967,0,1,True,847536.5,TQ4668b,546750,168250
TQ4668c,0.7349,36745.00213,10.25723,1.51467,13254.99787,0,1,True,832825,TQ4668c,546750,168750
TQ4668d,0.73203,36601.67392,10.27041,1.53548,13398.32608,0,1,True,851792.5,TQ4668d,546250,168750
TQ4669a,0.73385,36692.52443,10.26208,1.52219,13307.47557,0,1,True,839271.5,TQ4669a,546250,169250
TQ4669b,0.73704,36851.8946,10.24725,1.4997,13148.1054,0,1,True,819928.5,TQ4669b,546750,169250
TQ4669c,0.73884,36942.19819,10.23872,1.48738,13057.80181,0,1,True,809003.5,TQ4669c,546750,169750
TQ4669d,0.7367,36834.87991,10.24885,1.50205,13165.12009,0,1,True,821957.5,TQ4669d,546250,169750
TQ4670a,0.741,37049.81743,10.22841,1.47308,12950.18257,0,1,True,795967.5,TQ4670a,546250,170250
TQ4670b,0.74083,37041.65743,10.2292,1.47415,12958.34257,0,1,True,797048,TQ4670b,546750,170250
TQ4670c,0.74409,37204.58963,10.21332,1.45317,12795.41037,0,1,True,777471,TQ4670c,546750,170750
TQ4670d,0.74645,37322.31657,10.2016,1.43851,12677.68343,0,1,True,763716.5,TQ4670d,546250,170750
TQ4671a,0.75376,37688.2493,10.16377,1.39527,12311.7507,0,1,True,721635,TQ4671a,546250,171250
TQ4671b,0.74967,37483.27706,10.18524,1.41908,12516.72294,0,1,True,745126.5,TQ4671b,546750,171250
TQ4671c,0.75596,37797.98926,10.15196,1.38291,12202.01074,0,1,True,709219,TQ4671c,546750,171750
TQ4671d,0.76473,38236.54049,10.10231,1.33594,11763.45951,0,1,True,658887,TQ4671d,546250,171750
TQ4672a,0.77836,38918.2314,10.01575,1.26917,11081.7686,0,1,True,584786.5,TQ4672a,546250,172250
TQ4672b,0.76007,38003.63811,10.12919,1.36044,11996.36189,0,1,True,685492.5,TQ4672b,546750,172250
TQ4672c,0.76288,38144.19234,10.11311,1.34554,11855.80766,0,1,True,669378,TQ4672c,546750,172750
TQ4672d,0.78605,39302.71451,9.96062,1.23414,10697.28549,0,1,True,540098,TQ4672d,546250,172750
TQ4673a,0.79058,39528.98899,9.92558,1.21425,10471.01101,0,1,True,514373,TQ4673a,546250,173250
TQ4673b,0.76419,38209.54593,10.10549,1.33873,11790.45407,0,1,True,661865,TQ4673b,546750,173250
TQ4673c,0.76202,38100.87734,10.11811,1.35009,11899.12266,0,1,True,674347,TQ4673c,546750,173750
TQ4673d,0.77609,38804.52143,10.03111,1.27986,11195.47857,0,1,True,596838.5,TQ4673d,546250,173750
TQ4674a,0.75936,37968.11612,10.13318,1.36426,12031.88388,0,1,True,689663.5,TQ4674a,546250,174250
TQ4674b,0.75472,37736.16537,10.15864,1.38984,12263.83463,0,1,True,716197,TQ4674b,546750,174250
TQ4674c,0.74765,37382.42619,10.19554,1.43117,12617.57381,0,1,True,756850.5,TQ4674c,546750,174750
TQ4674d,0.74971,37485.63415,10.18499,1.4188,12514.36585,0,1,True,744868,TQ4674d,546250,174750
TQ4675a,0.7431,37155.03244,10.21819,1.45947,12844.96756,0,1,True,783344,TQ4675a,546250,175250
TQ4675b,0.74197,37098.61876,10.22369,1.46672,12901.38124,0,1,True,790187,TQ4675b,546750,175250
TQ4675c,0.73806,36903.0366,10.24243,1.49269,13096.9634,0,1,True,813708.5,TQ4675c,546750,175750
TQ4675d,0.73969,36984.42443,10.23469,1.48173,13015.57557,0,1,True,803893,TQ4675d,546250,175750
TQ4676a,0.84572,42285.86254,9.13308,1,7714.13746,0,1,True,222073.5,TQ4676a,546250,176250
TQ4676b,0.84572,42285.86254,9.13308,1,7714.13746,0,1,True,222073.5,TQ4676b,546750,176250
TQ4676c,0.84572,42285.86254,9.13308,1,7714.13746,0,1,True,222073.5,TQ4676c,546750,176750
TQ4676d,0.84572,42285.86254,9.13308,1,7714.13746,0,1,True,222073.5,TQ4676d,546250,176750
TQ4677a,0.74004,37001.8348,10.23302,1.47941,12998.1652,0,1,True,801792,TQ4677a,546250,177250
TQ4677b,0.74438,37219.03433,10.21189,1.45135,12780.96567,0,1,True,775707.5,TQ4677b,546750,177250
TQ4677c,0.74698,37348.82666,10.19893,1.43526,12651.17334,0,1,True,760726.5,TQ4677c,546750,177750
TQ4677d,0.74152,37075.75748,10.2259,1.46969,12924.24252,0,1,True,792897,TQ4677d,546250,177750
TQ4678a,0.74454,37226.94552,10.21111,1.45036,12773.05448,0,1,True,774766.5,TQ4678a,546250,178250
TQ4678b,0.75017,37508.70069,10.18261,1.41607,12491.29931,0,1,True,742193.5,TQ4678b,546750,178250
TQ4678c,0.75519,37759.43577,10.15613,1.38722,12240.56423,0,1,True,713501,TQ4678c,546750,178750
TQ4678d,0.74738,37368.99436,10.1969,1.4328,12631.00564,0,1,True,758382,TQ4678d,546250,178750
TQ4679a,0.74846,37423.06874,10.19141,1.42626,12576.93126,0,1,True,752124,TQ4679a,546250,179250
TQ4679b,0.75746,37872.75979,10.14378,1.37464,12127.24021,0,1,True,700648.5,TQ4679b,546750,179250
TQ4679c,0.75846,37922.93927,10.13823,1.36916,12077.06073,0,1,True,694905,TQ4679c,546750,179750
TQ4679d,0.74908,37453.87711,10.18826,1.42257,12546.12289,0,1,True,748527,TQ4679d,546250,179750
TQ4680a,0.7484,37420.11181,10.19171,1.42662,12579.88819,0,1,True,752434.5,TQ4680a,546250,180250
TQ4680b,0.75509,37754.33285,10.15668,1.38779,12245.66715,0,1,True,714107.5,TQ4680b,546750,180250
TQ4680c,0.7492,37459.99737,10.18763,1.42184,12540.00263,0,1,True,747821,TQ4680c,546750,180750
TQ4680d,0.749,37450.07031,10.18865,1.42303,12549.92969,0,1,True,749062.5,TQ4680d,546250,180750
TQ4681a,0.74985,37492.73784,10.18426,1.41795,12507.26216,0,1,True,744064,TQ4681a,546250,181250
TQ4681b,0.74464,37231.84485,10.21062,1.44974,12768.15515,0,1,True,774252.5,TQ4681b,546750,181250
TQ4681c,0.74235,37117.62071,10.22184,1.46427,12882.37929,0,1,True,787800.5,TQ4681c,546750,181750
TQ4681d,0.74824,37412.0238,10.19253,1.42759,12587.9762,0,1,True,753421.5,TQ4681d,546250,181750
TQ4682a,0.7448,37239.85713,10.20983,1.44874,12760.14287,0,1,True,773313,TQ4682a,546250,182250
TQ4682b,0.74024,37012.13429,10.23204,1.47805,12987.86571,0,1,True,800581.5,TQ4682b,546750,182250
TQ4682c,0.73758,36879.06517,10.24469,1.49596,13120.93483,0,1,True,816605,TQ4682c,546750,182750
TQ4682d,0.74096,37047.77114,10.22861,1.47335,12952.22886,0,1,True,796246,TQ4682d,546250,182750
TQ4683a,0.73736,36867.93535,10.24574,1.49749,13132.06465,0,1,True,817932.5,TQ4683a,546250,183250
TQ4683b,0.81508,40753.76086,10.50627,6.25431,9246.23914,0,0.68481,True,375531,TQ4683b,546750,183250
TQ4683c,0.71989,35994.49023,10.33811,1.61313,14005.50977,0,0.99999,True,924182,TQ4683c,546750,183750
TQ4683d,0.68061,34030.25293,10.47925,2.03247,15969.74707,0,0.99782,True,1073989.5,TQ4683d,546250,183750
TQ4684a,0.70446,35223.11612,10.57448,4.31648,14776.88388,0,0.89256,True,1001811.5,TQ4684a,546250,184250
TQ4684b,0.6701,33504.93119,10.5174,2.40892,16495.06881,0,0.99976,True,1096841,TQ4684b,546750,184250
TQ4684c,0.66486,33243.01939,10.53556,2.34967,16756.98061,0,0.99955,True,1105831,TQ4684c,546750,184750
TQ4684d,0.74651,37325.71319,10.46993,3.53762,12674.28681,0,0.99967,True,763389.5,TQ4684d,546250,184750
TQ4685a,0.72454,36226.9597,10.52302,3.42946,13773.0403,0,0.99987,True,894471,TQ4685a,546250,185250
TQ4685b,0.72441,36220.3613,10.52325,3.41926,13779.6387,0,0.99986,True,895177,TQ4685b,546750,185250
TQ4685c,0.82117,41058.57838,10.59264,8.14605,8941.42162,0,0.73685,True,345190.5,TQ4685c,546750,185750
TQ4685d,0.76627,38313.41358,10.42854,2.75566,11686.58642,0,0.99334,True,650327.5,TQ4685d,546250,185750
TQ4686a,0.76701,38350.73379,10.56613,5.40106,11649.26621,0,0.77186,True,646191.5,TQ4686a,546250,186250
TQ4686b,0.72206,36102.87695,10.31482,1.61577,13897.12305,0,1,True,908391,TQ4686b,546750,186250
TQ4686c,0.77953,38976.63406,10.34967,2.60479,11023.36594,0,0.83481,True,578636.5,TQ4686c,546750,186750
TQ4686d,0.74789,37394.26976,10.58705,6.46308,12605.73024,0,0.81677,True,755463.5,TQ4686d,546250,186750
TQ4687a,0.66492,33245.79568,10.52228,2.28683,16754.20432,0,0.99949,True,1105731.5,TQ4687a,546250,187250
TQ4687b,0.71757,35878.50247,10.60205,5.02221,14121.49753,0,0.97396,True,936747,TQ4687b,546750,187250
TQ4687c,0.78047,39023.33508,10.52975,6.5549,10976.66492,0,0.82317,True,573548,TQ4687c,546750,187750
TQ4687d,0.73978,36989.0945,10.59303,3.94221,13010.9055,0,0.968,True,803357.5,TQ4687d,546250,187750
TQ4688a,0.77599,38799.40013,10.36597,3.01417,11200.59987,0,0.96377,True,597405.5,TQ4688a,546250,188250
TQ4688b,0.77793,38896.56185,10.49939,5.53222,11103.43815,0,1,True,587049,TQ4688b,546750,188250
TQ4688c,0.70831,35415.4251,10.52192,3.48037,14584.5749,0,0.99992,True,983363,TQ4688c,546750,188750
TQ4688d,0.72629,36314.58054,10.5031,2.53045,13685.41946,0,0.99999,True,884492,TQ4688d,546250,188750
TQ4689a,0.75969,37984.25697,10.48854,4.49419,12015.74303,0,0.99853,True,687658,TQ4689a,546250,189250
TQ4689b,0.78305,39152.64242,10.49976,5.44525,10847.35758,0,0.99946,True,559901,TQ4689b,546750,189250
TQ4689c,0.73102,36550.7721,10.50709,2.41045,13449.2279,0,0.99998,True,857517.5,TQ4689c,546750,189750
TQ4689d,0.73396,36698.11392,10.57925,5.31997,13301.88608,0,0.84765,True,838595.5,TQ4689d,546250,189750
TQ4690a,0.81551,40775.43882,10.35425,3.8841,9224.56118,0,0.94914,True,373480,TQ4690a,546250,190250
TQ4690b,0.73055,36527.46363,10.27715,1.5466,13472.53637,0,1,True,860182,TQ4690b,546750,190250
TQ4690c,0.71496,35748.21497,10.36041,1.64735,14251.78503,0,0.99946,True,950435,TQ4690c,546750,190750
TQ4690d,0.71133,35566.37426,10.54864,3.3583,14433.62574,0,0.9861,True,968605.5,TQ4690d,546250,190750
TQ4691a,0.77182,38590.95438,10.49913,4.27251,11409.04562,0,0.85772,True,619865.5,TQ4691a,546250,191250
TQ4691b,0.70693,35346.30313,10.60215,5.17804,14653.69687,0,0.91926,True,990006,TQ4691b,546750,191250
TQ4691c,0.80075,40037.67846,10.50869,5.44993,9962.32154,0,0.80815,True,460846.5,TQ4691c,546750,191750
TQ4691d,0.83294,41646.76225,10.4669,2.67782,8353.23775,0,0.99646,True,289311,TQ4691d,546250,191750
TQ4692a,0.71794,35897.17224,10.59501,5.16109,14102.82776,0,0.91598,True,934860,TQ4692a,546250,192250
TQ4692b,0.81645,40822.29642,10.43341,2.94953,9177.70358,0,0.95801,True,368389.5,TQ4692b,546750,192250
TQ4692c,0.74005,37002.38938,10.49224,2.29414,12997.61062,0,1,True,801721,TQ4692c,546750,192750
TQ4761a,0.73122,36561.04909,10.27411,1.54154,13438.95091,0,1,True,856350.5,TQ4761a,547250,161250
TQ4761d,0.7322,36609.75613,10.26967,1.53428,13390.24387,0,1,True,850801,TQ4761d,547250,161750
TQ4762a,0.73286,36642.80161,10.26665,1.52942,13357.19839,0,1,True,845665,TQ4762a,547250,162250
TQ4762c,0.72999,36499.66071,10.27966,1.55084,13500.33929,0,1,True,863357.5,TQ4762c,547750,162750
TQ4762d,0.73313,36656.35257,10.26541,1.52744,13343.64743,0,1,True,843899.5,TQ4762d,547250,162750
TQ4763a,0.73311,36655.67036,10.26547,1.52754,13344.32964,0,1,True,844044,TQ4763a,547250,163250
TQ4763b,0.72999,36499.66071,10.27966,1.55084,13500.33929,0,1,True,863357.5,TQ4763b,547750,163250
TQ4763c,0.72999,36499.37248,10.27969,1.55088,13500.62752,0,1,True,863357.5,TQ4763c,547750,163750
TQ4763d,0.73312,36656.0114,10.26544,1.52749,13343.9886,0,1,True,843978,TQ4763d,547250,163750
TQ4764a,0.73281,36640.45014,10.26686,1.52976,13359.54986,0,1,True,845981.5,TQ4764a,547250,164250
TQ4764b,0.72975,36487.63254,10.28075,1.55268,13512.36746,0,1,True,864659,TQ4764b,547750,164250
TQ4764c,0.79224,39612.07416,10.28782,2.55636,10387.92584,0,0.99923,True,505475,TQ4764c,547750,164750
TQ4764d,0.7322,36610.08087,10.26964,1.53423,13389.91913,0,1,True,850801,TQ4764d,547250,164750
TQ4765a,0.73122,36561.04909,10.27411,1.54154,13438.95091,0,1,True,856350.5,TQ4765a,547250,165250
TQ4765b,0.72855,36427.36377,10.28616,1.56203,13572.63623,0,1,True,871559.5,TQ4765b,547750,165250
TQ4765c,0.72754,36376.88522,10.29067,1.56999,13623.11478,0,1,True,877324,TQ4765c,547750,165750
TQ4765d,0.7299,36495.05989,10.28008,1.55154,13504.94011,0,1,True,863856,TQ4765d,547250,165750
TQ4766a,0.72838,36419.14729,10.2869,1.56331,13580.85271,0,1,True,872500,TQ4766a,547250,166250
TQ4766b,0.72634,36316.7849,10.29602,1.57966,13683.2151,0,1,True,884212,TQ4766b,547750,166250
TQ4766c,0.72503,36251.29684,10.30181,1.59042,13748.70316,0,1,True,891631,TQ4766c,547750,166750
TQ4766d,0.72677,36338.698,10.29407,1.57611,13661.302,0,1,True,881754,TQ4766d,547250,166750
TQ4767a,0.72515,36257.43152,10.30127,1.5894,13742.56848,0,1,True,891012.5,TQ4767a,547250,167250
TQ4767b,0.72366,36183.09944,10.3078,1.6019,13816.90056,0,1,True,899375,TQ4767b,547750,167250
TQ4767c,0.72229,36114.70578,10.31379,1.6137,13885.29422,0,1,True,907044,TQ4767c,547750,167750
TQ4767d,0.72356,36177.87013,10.30826,1.60279,13822.12987,0,1,True,899919,TQ4767d,547250,167750
TQ4768a,0.72202,36101.2268,10.31496,1.61606,13898.7732,0,1,True,908616,TQ4768a,547250,168250
TQ4768b,0.72095,36047.49273,10.31964,1.62559,13952.50727,0,1,True,914755.5,TQ4768b,547750,168250
TQ4768c,0.72009,36004.66276,10.32335,1.63334,13995.33724,0,1,True,923034,TQ4768c,547750,168750
TQ4768d,0.72062,36030.83244,10.32108,1.62859,13969.16756,0,1,True,916781.5,TQ4768d,547250,168750
TQ4769a,0.72118,36059.07926,10.31863,1.62352,13940.92074,0,1,True,913404.5,TQ4769a,547250,169250
TQ4769b,0.72141,36070.30016,10.31765,1.62152,13929.69984,0,1,True,912160.5,TQ4769b,547750,169250
TQ4769c,0.72321,36160.60118,10.30977,1.60574,13839.39882,0,1,True,901946.5,TQ4769c,547750,169750
TQ4769d,0.72301,36150.44416,10.31066,1.60749,13849.55584,0,1,True,903053.5,TQ4769d,547250,169750
TQ4770a,0.72506,36252.82646,10.30167,1.59017,13747.17354,0,1,True,891494.5,TQ4770a,547250,170250
TQ4770b,0.72526,36263.16693,10.30076,1.58845,13736.83307,0,1,True,890377.5,TQ4770b,547750,170250
TQ4770c,0.72759,36379.40596,10.29045,1.56959,13620.59404,0,1,True,877047,TQ4770c,547750,170750
TQ4770d,0.72735,36367.37072,10.29152,1.57151,13632.62928,0,1,True,878444.5,TQ4770d,547250,170750
TQ4771a,0.72999,36499.66071,10.27966,1.55084,13500.33929,0,1,True,863357.5,TQ4771a,547250,171250
TQ4771b,0.73029,36514.48181,10.27833,1.54858,13485.51819,0,1,True,861606,TQ4771b,547750,171250
TQ4771c,0.73348,36673.91766,10.26379,1.52488,13326.08234,0,1,True,841638.5,TQ4771c,547750,171750
TQ4771d,0.73306,36652.94649,10.26572,1.52793,13347.05351,0,1,True,844345.5,TQ4771d,547250,171750
TQ4772a,0.73669,36834.46863,10.24889,1.50211,13165.53137,0,1,True,822014,TQ4772a,547250,172250
TQ4772b,0.73732,36865.80953,10.24594,1.49778,13134.19047,0,1,True,818166.5,TQ4772b,547750,172250
TQ4772c,0.74209,37104.55201,10.22311,1.46596,12895.44799,0,1,True,789423.5,TQ4772c,547750,172750
TQ4772d,0.74113,37056.49709,10.22777,1.47221,12943.50291,0,1,True,795180,TQ4772d,547250,172750
TQ4773a,0.74666,37333.10946,10.20052,1.43718,12666.89054,0,1,True,762601.5,TQ4773a,547250,173250
TQ4773b,0.74831,37415.69229,10.19216,1.42715,12584.30771,0,1,True,752941.5,TQ4773b,547750,173250
TQ4773c,0.75727,37863.68229,10.14478,1.37564,12136.31771,0,1,True,701811,TQ4773c,547750,173750
TQ4773d,0.75375,37687.29392,10.16387,1.39537,12312.70608,0,1,True,721692,TQ4773d,547250,173750
TQ4774a,0.76256,38128.10334,10.11498,1.34723,11871.89666,0,1,True,671205.5,TQ4774a,547250,174250
TQ4774b,0.77264,38631.85806,10.05369,1.29642,11368.14194,0,1,True,615445.5,TQ4774b,547750,174250
TQ4774c,0.80139,40069.45076,9.83248,1.16861,9930.54924,0,1,True,457550.5,TQ4774c,547750,174750
TQ4774d,0.76923,38461.54333,10.07513,1.31315,11538.45667,0,1,True,634094.5,TQ4774d,547250,174750
TQ4775a,0.76522,38260.94554,10.09942,1.33343,11739.05446,0,1,True,656316.5,TQ4775a,547250,175250
TQ4775b,0.77843,38921.31784,10.01533,1.26888,11078.68216,0,1,True,584437.5,TQ4775b,547750,175250
TQ4775c,0.76413,38206.41494,10.10586,1.33906,11793.58506,0,1,True,662213.5,TQ4775c,547750,175750
TQ4775d,0.75573,37786.37872,10.15322,1.38421,12213.62128,0,1,True,710434,TQ4775d,547250,175750
TQ4776a,0.74925,37462.30185,10.18739,1.42157,12537.69815,0,1,True,747492.5,TQ4776a,547250,176250
TQ4776b,0.75535,37767.65245,10.15524,1.3863,12232.34755,0,1,True,712561.5,TQ4776b,547750,176250
TQ4776c,0.74804,37401.82113,10.19357,1.42882,12598.17887,0,1,True,754629,TQ4776c,547750,176750
TQ4776d,0.7444,37220.24742,10.21177,1.4512,12779.75258,0,1,True,775566.5,TQ4776d,547250,176750
TQ4777a,0.74,36999.88509,10.23321,1.47967,13000.11491,0,1,True,802049,TQ4777a,547250,177250
TQ4777b,0.74242,37120.91471,10.22152,1.46384,12879.08529,0,1,True,787403.5,TQ4777b,547750,177250
TQ4777c,0.7383,36915.02337,10.2413,1.49106,13084.97663,0,1,True,812273.5,TQ4777c,547750,177750
TQ4777d,0.73615,36807.30409,10.25143,1.50589,13192.69591,0,1,True,825320,TQ4777d,547250,177750
TQ4778a,0.73298,36649.21398,10.26606,1.52848,13350.78602,0,1,True,844918.5,TQ4778a,547250,178250
TQ4778b,0.7356,36780.10655,10.25397,1.50971,13219.89345,0,1,True,828657.5,TQ4778b,547750,178250
TQ4778c,0.73528,36763.92083,10.25547,1.51199,13236.07917,0,1,True,830597,TQ4778c,547750,178750
TQ4778d,0.7318,36590.15718,10.27146,1.53719,13409.84282,0,1,True,853160.5,TQ4778d,547250,178750
TQ4779a,0.73187,36593.66111,10.27114,1.53667,13406.33889,0,1,True,852721.5,TQ4779a,547250,179250
TQ4779b,0.73488,36743.87883,10.25733,1.51483,13256.12117,0,1,True,832995.5,TQ4779b,547750,179250
TQ4779c,0.73498,36748.75605,10.25688,1.51414,13251.24395,0,1,True,832351,TQ4779c,547750,179750
TQ4779d,0.73437,36718.40143,10.25969,1.51847,13281.59857,0,1,True,836076.5,TQ4779d,547250,179750
TQ4780a,0.73833,36916.36435,10.24117,1.49088,13083.63565,0,1,True,812097.5,TQ4780a,547250,180250
TQ4780b,0.73863,36931.69192,10.23971,1.4888,13068.30808,0,1,True,810195.5,TQ4780b,547750,180250
TQ4780c,0.7438,37189.75947,10.21478,1.45505,12810.24053,0,1,True,779183,TQ4780c,547750,180750
TQ4780d,0.7433,37164.75079,10.21723,1.45823,12835.24921,0,1,True,782090.5,TQ4780d,547250,180750
TQ4781a,0.74976,37487.99663,10.18475,1.41852,12512.00337,0,1,True,744573,TQ4781a,547250,181250
TQ4781b,0.75074,37537.24192,10.17965,1.41271,12462.75808,0,1,True,738850.5,TQ4781b,547750,181250
